repository_id,ur_id,pr_id,create_date,pull_request_date,latest_release_date,review,title,description,url,author,target
30,09beab19-1dda-4328-8b04-fb6cf2453608,MDExOlB1bGxSZXF1ZXN0NDMzMjE2NTc=,2015-12-13 01:55:29,2015-08-25 18:45:53,2015-08-28 20:08:07,Works perfectly fine no buffering issues as people have previously said. All you need is to download a decent source like Genesis (see you tube)!,dvdplayer: set default screen region for dvb subs,backport #7878,https://github.com/xbmc/xbmc/pull/7893,stefansaraev,0
30,4610f3bf-3109-48d0-bf5a-701dace0e17b,MDExOlB1bGxSZXF1ZXN0NDI2OTI0MDc=,2016-05-07 18:09:37,2015-08-18 12:27:39,2015-08-28 20:08:07,Super best,[input] fix stack overflow in HasLongpressMapping,@FernetMenta @koying let's move the discussion to this PR.,https://github.com/xbmc/xbmc/pull/7846,xhaggi,0
30,f2c05d79-2f28-4213-991c-827badb022de,MDExOlB1bGxSZXF1ZXN0NDM0MTk0Mzg=,2016-03-22 01:31:47,2015-08-26 15:58:57,2015-09-20 17:21:24,Great now updated,[groovy] Update groovy to 2.4.4 and move to tools/codegenerator/,"@jimfcarroll, @rbalint, mind having a look? Builds fine on Vivid x86_64. Other platforms need testing. EDIT: Is tools/depends/ a more appropriate location?",https://github.com/xbmc/xbmc/pull/7899,hudokkow,0
30,e83816a1-0b21-44cf-8fe3-953f47b81411,MDExOlB1bGxSZXF1ZXN0NDM2MTMwMzU=,2016-07-19 17:47:02,2015-08-28 10:14:19,2015-09-20 17:21:24,"There is no competent for this app. Just AWESOME.  and I'm curious if you have any plan to support VR mode? If Kodi supports VR mode (head tracking google card board mode), this will rule! Would you add 180/360 VR mode, please?",[core] use std:: instead of using namespace std,"Monkey`d through them after running search/replace, but I bet there are some compile errors ;)",https://github.com/xbmc/xbmc/pull/7912,mkortstiege,0
30,a60e0284-8560-4e48-abbb-0306a53b11b1,MDExOlB1bGxSZXF1ZXN0NDMxNTE5NTc=,2015-10-28 02:58:34,2015-08-24 08:46:00,2015-09-20 17:21:24,Got everything I need to watch all my addons. One of the best apps ever....,[binary addons] Allow regex patterns in ADDONS_TO_BUILD,as requested by @garbear in garbear#38 (comment),https://github.com/xbmc/xbmc/pull/7880,wsnipex,0
30,36001b04-ce26-4ab6-a216-935e09340cc1,MDExOlB1bGxSZXF1ZXN0NDM4NDE1MTM=,2016-08-24 03:18:54,2015-09-01 06:29:54,2015-09-20 17:21:24,It is awesome,[video] retrieve season poster via the thumbloader,"This moves the season poster retrieval to the thumbloader and makes ListItem(id).Art(Season.Poster) available for season and episode items. /cc @BigNoid, @HitcherUK, @Montellese, @phil65, @ronie",https://github.com/xbmc/xbmc/pull/7943,mkortstiege,0
30,9277fde1-dfab-4da8-81fc-d10f4dabc0ba,MDExOlB1bGxSZXF1ZXN0NDQ0MDYyNTE=,2015-12-20 00:46:09,2015-09-08 08:46:01,2015-09-20 17:21:24,Excellent,[readme] typos and cleanup including whitespaces.,Wrangle all Readmes formatting and cleanup typos and whitespaces etc.,https://github.com/xbmc/xbmc/pull/7988,un1versal,0
30,3a61d6aa-c26c-4e78-94c1-a0ebaf2d69de,MDExOlB1bGxSZXF1ZXN0NDQzNzcxMTY=,2015-10-25 08:54:59,2015-09-07 19:56:47,2015-09-20 17:21:24,Keep up the good work..lots to watch beats cable..thanks,settings: fix method signatures of overriden virtual methods,"Thanks to MrMC/mrmc@9cfeda3 I've looked into all the method signatures of overriden virtual methods in the settings library and fixed one of them. To be able to let the compiler do this work for us in the future I've added the override keywoard to all overriden methods I could find. Furthermore I've noticed that CWinSystemX11 derived from ISettingCallback but doesn't override any of its virtual methods so I've removed it. Last but not least I've noticed that CWakeOnAccess uses the OnSettingsSaved() callback of ISettinsHandler to ""monitor"" the wake on access setting value which is not reliable. Therefore I've changed it to use ISettingCallback::OnSettingChanged() on that specific setting.",https://github.com/xbmc/xbmc/pull/7983,Montellese,0
30,ec6c3683-df68-49e4-9646-8346e191c505,MDExOlB1bGxSZXF1ZXN0NDQzMzIwNzA=,2016-04-17 23:22:41,2015-09-07 08:41:44,2015-09-20 17:21:24,Nyc one,[mysql]Add support for hyphenated database names when copying databases,This addresses issues raised here and here. Backport coming up.,https://github.com/xbmc/xbmc/pull/7976,MilhouseVH,0
30,c2c88cd3-4eeb-4517-b0af-35199da03c60,MDExOlB1bGxSZXF1ZXN0NDQ0MDc1Njc=,2015-10-23 17:40:04,2015-09-08 08:59:57,2015-09-20 17:21:24,"Coolest thing ever and I am so glad that it's available for mobile devices. We have it on our laptop and you won't find anything like this! Movies, tv shows, and music all at the tip of your finger. Great development and nicely done! 👍😁",Updated gitignore,"Not sure what to write in the commit. If someone can put better words to it, just let me know.",https://github.com/xbmc/xbmc/pull/7989,razzeee,0
30,d5e701b4-6426-4547-9543-48425b42ecca,MDExOlB1bGxSZXF1ZXN0NDQ3MjU2NjM=,2016-07-12 08:28:51,2015-09-10 22:08:50,2015-09-20 17:21:24,Thought this would be like the tv box app but really a load of rubbish on a Sony z old films only no search options boring app,CMusicInfoTag: copy some missing information in SetArtist/SetAlbum/SetSong(),"While investigating http://trac.kodi.tv/ticket/16232 I noticed that quite a few details available in CArtist, CAlbum and CSong aren't copied to CMusicInfoTag in SetArtist(), SetAlbum() and SetSong() so I added all that I think are safe (wasn't sure about copying the path).",https://github.com/xbmc/xbmc/pull/8012,Montellese,0
30,445be0cd-e6e9-44a1-a68d-315b8a7f12c9,MDExOlB1bGxSZXF1ZXN0NDQ0MzYzODA=,2015-12-30 12:34:20,2015-09-08 14:09:24,2015-09-20 17:21:24,"Me and my family enjoy it! However it may be a little complex, nothing YouTube videos and Google can't solve.",[DVDDemuxFFmpeg] Ignore extradata for unknown stream types,xbianonpi/xbian#765 has a file with 250M of AVMEDIA_TYPE_ATTACHMENT which fails to play on pi. Don't bother allocating and copying the data as we won't do anything with it,https://github.com/xbmc/xbmc/pull/7994,popcornmix,0
30,beead5ef-fe8f-4ee5-85e9-6e7ab248da32,MDExOlB1bGxSZXF1ZXN0NDQ0MTg4Njk=,2016-08-29 06:42:41,2015-09-08 11:03:07,2015-09-20 17:21:24,"Great job, guys.",[pictures] minor settings cleanup,This removes two superfluous options related to EXIF handling in pictures section.,https://github.com/xbmc/xbmc/pull/7992,mkortstiege,0
30,14d03725-2874-4478-a925-82ca0b80dc8d,MDExOlB1bGxSZXF1ZXN0NDQ3MjE4Njc=,2016-02-09 05:51:37,2015-09-10 21:29:54,2015-09-20 17:21:24,"Unreal ,  best thing you will ever download , once you add your sources 😃",Unify music library and files view,This is @notspiff's take at unifying the music library and files view like we have been using it for the video library for quite a while now. When reviewing please keep in mind that over 90% of the changes consist of code being moved around between classes without applying any cosmetic fixes to them. So please hold off on the cosmetic comments ;-) I'm not really much of a music library user so this is not well tested from my side. I'll trigger test builds and post the links to them here for people to be able to test this. Test builds,https://github.com/xbmc/xbmc/pull/8011,Montellese,0
30,4b1a09c6-4f61-460d-95b7-c1738ea1677a,MDExOlB1bGxSZXF1ZXN0NDQ4NzYxMDA=,2016-02-15 23:08:35,2015-09-13 16:48:41,2015-09-20 17:21:24,Seen some of the comments. What a load of rubbish about it asking for money. And it can connect to your home network.,"videodb: allow calling SetDetailsForSeason() for ""All seasons""",I noticed this one as part of my media import work. Right now it's not possible to call CVideoDatabase::SetDetailsForSeason() for All seasons which has the season number -1.,https://github.com/xbmc/xbmc/pull/8044,Montellese,0
30,83c04b13-586a-4289-933a-00d894a4bda9,MDExOlB1bGxSZXF1ZXN0NDU0NzY1MTc=,2016-02-27 17:22:53,2015-09-19 13:23:19,2015-09-20 17:21:24,Easy install and set up,[Re-Touched] latest updates for Jarvis,needed changes for Jarvis compatibility. @MartijnKaijser,https://github.com/xbmc/xbmc/pull/8090,ronie,0
30,7917917d-d525-4d2a-bcff-ed30b921bd26,MDExOlB1bGxSZXF1ZXN0NDU4NDQyOTI=,2016-03-29 23:57:47,2015-09-23 23:30:51,2015-10-01 09:04:16,Is the best streaming app for android by far for all your TV films TV an sports/ppv,[gitignore] Add library.kodi.audioengine makefile,,https://github.com/xbmc/xbmc/pull/8123,hudokkow,0
30,5dc23fdf-720b-4833-b29d-cc7ca253a226,MDExOlB1bGxSZXF1ZXN0NDU4NDQyOTI=,2016-08-18 09:10:51,2015-09-23 23:30:51,2015-10-01 09:04:16,Not sure what to do down loaded on android phone  along with guide to set up but missing something not working can any 1 help,[gitignore] Add library.kodi.audioengine makefile,,https://github.com/xbmc/xbmc/pull/8123,hudokkow,0
30,96288b5c-0d66-4009-9c9a-2afeed0f3a4d,MDExOlB1bGxSZXF1ZXN0NDYxMDAzMjc=,2016-09-06 12:36:48,2015-09-27 12:27:24,2015-10-04 10:40:05,It's good but it keeps crashing,[PVR] Dont confirm timer add,"When a user adds a timer, for example using context menu on a selected EPG entry, a dialog pops up, asking for confirmation to add the timer. This makes perfect sense when deleting a timer, but for creation imo this is nonsense and I'm backed by different people in the forum. This PR removes this confirmation dialogs. :-) The first commit just renames a member function to reflect what is actually does. @xhaggi what do you think?",https://github.com/xbmc/xbmc/pull/8143,ksooo,0
30,9962a8f1-e9db-4cc3-a89b-b860487abe98,MDExOlB1bGxSZXF1ZXN0NDU1MDY4ODk=,2016-09-13 03:42:25,2015-09-20 23:40:12,2015-10-04 10:40:05,A boy was bord n lost in the world. Meet a boy named kodi n forever became best friends. FIN,[Confluence] hardcode icon path for extended weather info,"currently the openweathermap addon provides a hardcoded icon paths (resource://resource.images.weathericons.default/xx.png). with the introduction of image resource addons, skins may wish to use a different icon set or allow user to select an weather icon set themselves. therefor the hardcoded paths in the weather addon have to go. confluence has no option for custom icon sets, so we hardcode the path in the skin. i'll push the updated openweathermap addon to the repo as soon as this PR gets merged.",https://github.com/xbmc/xbmc/pull/8105,ronie,0
30,a2e0f904-0243-4a3a-a28e-665410d7fa5d,MDExOlB1bGxSZXF1ZXN0Mzk0MjI4OTc=,2016-05-24 01:21:04,2015-07-07 22:15:47,2015-10-04 10:40:05,👍👍,[cleanup] remove more xbox related things tidy up slightly,"While looking for a reason why optical media is slightly flaky ( looks like these jobs were left with a few todos and never looked at again), - I found these cases which seems fairly clear to be unused. Now on my removal I wasn't sure here and there if this is in good state, so a good review and pair of eyes and clear guidance on what to fix and where would be desirable. No idea who to ping really there's no one I know looking after optical anything sadly. Ill ask @mkortstiege to ping anyone there and maybe he could start the ball rolling code wise.",https://github.com/xbmc/xbmc/pull/7449,un1versal,0
30,cbc998f6-5081-43b4-ac2d-283fc6dcd800,MDExOlB1bGxSZXF1ZXN0NDYzMDY1NDE=,2015-12-05 12:54:21,2015-09-29 17:24:30,2015-10-19 08:25:30,"If you don't know about this app, do some research and install it.",[Music] Tidy up CSong and CAlbum  by removing artist vector,"Tidy up the way artist data is handled in CSong and CAlbum. Since Gotham we have used a vector of artist credits - an object with both artist name and MusicbrainzID - for artists, but left the legacy string vector duplicating where the names were held. For robustness and consistency the move to using artist credits needs to be completed, and the artist string vector removed. The changes in this PR depend upon #8079 (CMusicInfoTag MBID setting) due for merge when the window reopens, so those are incuded here. This made methods available that return a string vector from the song or album artist credits as required. I implementing this change it revealed some places (in JSON interface and album info scraping) where the string vector was being set but the change not propagated to the artist credits, and therefore the database. This is a bug that needs fixing, but I believe a separate PR is best, so for now there are some small bits of code are commented out - they didn't work so no loss! @evilhamster perhaps you will check this out for me. @zag2me , @jdd-uk you may have guessed this was coming.",https://github.com/xbmc/xbmc/pull/8158,DaveTBlake,0
30,86279d60-34c3-49d8-83a6-78334f11b2af,MDExOlB1bGxSZXF1ZXN0NDc4MzI2NDg=,2016-07-26 06:19:08,2015-10-15 19:47:54,2015-10-19 08:25:30,have to reset box and programe it every day waste of time and money,[PVR] Fix search window init regression,Fix PVR search window init regression introduced by b8d1957 No search results at all were displayed after this. :-(,https://github.com/xbmc/xbmc/pull/8231,ksooo,0
30,9ff8b460-63bb-4e9b-9506-48e9af6b1bf1,MDExOlB1bGxSZXF1ZXN0NDIyMzAyMjM=,2016-07-13 11:40:33,2015-08-12 11:39:41,2015-11-01 07:16:08,Love it and worth it,[confluence] fix music OSD alignment and improve visible conditions on OSD,"@da-anda @phil65 @ronie MusicOSD 1) Had the alignment fix (tested) for player controls it was just too far left imo. 2) Also added visible condition that should allow the record button to become active/visible when the player can record stream this change is untested as I dont use PVR or any circumstances where PlayerControl(record) becomes selectable at all. Please advise on this visible condition change does it also need Player.Recording? Note 1: There are MusicOSD buttons for accessing playlists that is never shown its part of skin textures but no used in skin, any idea why this is @ronie @phil65? Note 2: Ive adjusted and added visible condition for the gap so that the osd controls aligns on the left hand side irrespective if item is visible or invisible @phil65 please check Before After - With conditional gap VideoOSD 1) had visible condition applied to the DVD button, which is only usable when you are playing a DVD/DIsk which has menus VideoPlayer.HasMenu this was tested and seems to work as desired. Before - playing a normal video After - playing a normal video After Playing normal video (subtitle submenu adjustment) After - playing a DVD After - playing a DVD (subtitle submenu normal position)",https://github.com/xbmc/xbmc/pull/7789,un1versal,0
30,991744c1-2c24-446d-adfd-7436f6d9a90b,MDExOlB1bGxSZXF1ZXN0NDg3Nzk4MDU=,2016-08-26 19:05:10,2015-10-26 18:39:52,2015-11-01 07:16:08,Kodi is my #1 app. Easy to use,[xcode] add xbmc/addons/include directory to project (exists for ages…,"…, but was not in project) @Memphiz @mkortstiege mind taking a look.",https://github.com/xbmc/xbmc/pull/8302,ksooo,0
30,d3d5794b-c766-4c8f-95fb-1d9da72f02c7,MDExOlB1bGxSZXF1ZXN0NDkwNjMzNDE=,2016-04-24 23:52:10,2015-10-28 20:37:27,2015-11-01 07:16:08,"Perfect way to watch quality shows and movies anywhere, anytime, and in the comfort of home!",FIX: [droid;amcs] do not stop video when loosing main surface,,https://github.com/xbmc/xbmc/pull/8313,koying,0
30,43545235-3634-43b2-87f2-1c5ebc4793b7,MDExOlB1bGxSZXF1ZXN0NDc2NzQxNzM=,2016-08-19 23:09:13,2015-10-14 15:25:21,2015-11-01 07:16:08,This is a superb app and the work you guys do is amazing. Please keep it up and thank you.,Keyboard layout: Czech QWERTZ,"Hello, I've added a keyboard layout for Czech language which, I believe, makes the best effort (or is very close to) at allocating keys. There are many ways to do this because: I devised several layouts but eventually, I only decided for one that: Preview: Notes:",https://github.com/xbmc/xbmc/pull/8221,SkyCrawl,0
30,a24442fc-05e9-4684-8cd2-41eafb32958a,MDExOlB1bGxSZXF1ZXN0NDkzNTgzMjg=,2016-08-06 07:45:57,2015-10-31 20:45:24,2015-11-01 07:16:08,You can cast if you have a android device you can just press cast screen object.If you have a Android Device slide down from top press cast screen press Chromecast number and press and there you are your casted so you dont really need a Chromecast object to cast from kodi I am from technical device Lodi fernanda company I fix phones tablets don't really know how to fix cracked screen so don't ask I know how to put all contacts in phone just for a 5 so don't ask other company sell Chromecast 30 audio 10 plus,[re-touched] update,latest changes for Jarvis,https://github.com/xbmc/xbmc/pull/8329,ronie,0
30,2d0d03f7-a1a2-431d-b59d-77848cc0aa61,MDExOlB1bGxSZXF1ZXN0NTAwNDY1MzA=,2016-06-01 15:49:08,2015-11-07 22:06:43,2015-11-15 11:38:54,Very goood,[jenkins] buildsteps update,As we discussed in the internal forum. This PR: Before we merge this i will do some trigger tests with this PR...,https://github.com/xbmc/xbmc/pull/8366,Memphiz,0
30,b127f9ba-1176-4869-b22e-0cb3483a4cb6,MDExOlB1bGxSZXF1ZXN0NDk5NDA1NDU=,2016-11-10 13:02:20,2015-11-06 11:00:09,2015-11-15 11:38:54,Wow!!,"[PVR] Context menu cleanup, step 4",Across all PVR windows and dialogs: @Jalle19 @xhaggi mind taking a look.,https://github.com/xbmc/xbmc/pull/8360,ksooo,0
30,0d82b653-c1eb-40ca-8774-f116026bf065,MDExOlB1bGxSZXF1ZXN0NTA3MjQ3MDg=,2016-08-15 09:13:00,2015-11-14 14:41:59,2015-11-15 11:38:54,Bluetooth audio devices does still not work more than 1% of the time.,FIX: [amc] skip frame render when changing surface size,Prevents annoying and visible dimension change,https://github.com/xbmc/xbmc/pull/8382,koying,0
30,62b06ed3-9c39-45e8-a311-ff292a504db4,MDExOlB1bGxSZXF1ZXN0NTAwMzc3MjQ=,2016-08-16 01:23:18,2015-11-07 15:04:26,2015-11-22 09:03:37,The audio works through my headphones but not directly through the speaker in my phone anymore for some odd unknown reason. I've tried to look up a solution but so far have come up empty handed. Other than that Kodi is my favorite app.,Support PlayingBackgroundMedia In Confluence,"As discussed and suggested by @ronie, I have created a pull request to add back in support for Playing Background media so that Confluence looks OK while a media file is kicked off in the background.",https://github.com/xbmc/xbmc/pull/8363,robwebset,0
30,7a31b5dc-fd88-4c29-b02d-737a0358265a,MDExOlB1bGxSZXF1ZXN0NTExOTkyNzc=,2016-10-19 05:31:38,2015-11-19 09:39:54,2015-12-06 14:37:34,Great stuff,[addons] workaround for pausing repository updates during playback,,https://github.com/xbmc/xbmc/pull/8407,tamland,0
30,c9a75d7f-f150-4524-a381-92acdffd6866,MDExOlB1bGxSZXF1ZXN0NTE5ODgxNDc=,2016-02-29 12:49:57,2015-11-27 12:03:01,2015-12-06 14:37:34,Love it can't live without it,Various AML fixes and cleanups,"Most important is the aml fix for the mode strings, that they changed in latest SDK (top-left corner thumb effect) @Holzhaus can provide more info on the libamcodec.so patch. For review: @MrMC @stefansaraev @Stane1983",https://github.com/xbmc/xbmc/pull/8449,koying,0
30,dd414708-27fd-4993-a4ca-ff81a3f8a37a,MDExOlB1bGxSZXF1ZXN0NTIxNTE2MzU=,2016-04-02 23:39:26,2015-11-30 17:10:47,2015-12-06 14:37:34,"How did they get all this to fit on my phone! Great for rainy days in the caravan, or when the wife is watching drivel on the telly!",[skin.confluence] Fix main menu player controls,when playing live TV. Instead of hiding the 'PVR Radio RDS Info' button when it's not enabled we now fade it in the same way as the 'Play/Pause' button. Before - After - As reported on the forums - http://forum.kodi.tv/showthread.php?tid=249798 @ronie @MartijnKaijser,https://github.com/xbmc/xbmc/pull/8462,Hitcher,0
30,933d51df-052b-42a6-bbaa-dc2395514bca,MDExOlB1bGxSZXF1ZXN0NTI3OTA1MDY=,2016-09-23 04:53:42,2015-12-06 21:14:05,2015-12-13 12:12:01,"Excellent app. This app will show/play what you what. It does take time to setup. Unless you use a wizard to install everything. The quality of the movies/sound has nothing to do with the app, it depends on the source that it is coming from. Highly recommended multimedia app.",fix leaking credentials in logs,noticed while scanning dav:// music source.,https://github.com/xbmc/xbmc/pull/8500,stefansaraev,0
30,06cd394b-f855-482a-b5f2-b2dd4dfa16ca,MDExOlB1bGxSZXF1ZXN0NTMwNDU2Mzc=,2016-03-28 10:58:36,2015-12-08 22:04:07,2015-12-13 12:12:01,"If this supported chromecast, it would, hands down be the best app ever","[PVR, json-rpc] Fix Input.Select for PVR fullscreen windows",Jarvis backport needed.,https://github.com/xbmc/xbmc/pull/8533,ksooo,0
30,e95be77c-e8ee-4f05-92ec-d145164295ee,MDExOlB1bGxSZXF1ZXN0NTMyOTAzMzI=,2016-04-12 04:35:41,2015-12-10 17:30:26,2015-12-13 12:12:01,"Modi is a awesome but at times when every new versions come stuff go wrong. How ever, it gets fixed.","Revert ""[pvr] allow file handling in kodi self, if add-on use also demuxing""",Reverts #8544,https://github.com/xbmc/xbmc/pull/8548,ksooo,0
30,775ba7ff-13ed-445e-b384-4932a9e62be3,MDExOlB1bGxSZXF1ZXN0NTM0Nzc5NTA=,2016-03-12 02:54:13,2015-12-12 15:02:05,2015-12-13 12:12:01,"Have been using this all the way from xbox xbmc. The initial versions of xbmc/kodi wasn't quite as good as xbox version, but since frodo has only been getting better. Use kodi on my android devices as well as rasp pi and pc. Only tried jarvis on note4, works fine. Kudos to the devs!!",[pvr] fix missing header label on clean EPG,backport #8566,https://github.com/xbmc/xbmc/pull/8570,MartijnKaijser,0
30,a29f3b43-0468-455a-81cf-4ec3f99831be,MDExOlB1bGxSZXF1ZXN0NDQzNDg0Njc=,2016-06-24 09:33:38,2015-09-07 12:02:37,2015-12-13 12:12:01,Seriously I wish that I had discovered this app sooner. That's what I get for not being a gamer.,touch panel to display adjustment,implement the ability to align touch panel coordinate system to display coordinate system if the are not matching by default. All settings will be implemented in .kodi/userdata/advancedsettings.xml if they are required otherwise default behaviour is used,https://github.com/xbmc/xbmc/pull/7978,holzingerm,0
30,165788db-4e96-4a59-b927-f2cbb4cc4f26,MDExOlB1bGxSZXF1ZXN0NTM0OTgxMzY=,2016-10-17 08:41:29,2015-12-13 11:46:15,2015-12-13 12:12:01,Very useful,[addons] fix download location for multi directory repositories,regression from cbc9920 [backport],https://github.com/xbmc/xbmc/pull/8580,MartijnKaijser,0
30,9dd684cc-2614-40be-9f28-040df34b4ffc,MDExOlB1bGxSZXF1ZXN0NTM5MTc2OTg=,2016-03-13 12:31:19,2015-12-17 00:06:28,2016-01-11 15:18:17,best app ever made,[rbp] Support advanced deinterlace for 1080i,The Pi's GPU only used to support advanced deinterlace for SD video. We've improved the firmware to allow advanced deinterlace at 1080i so we can remove this limit. Also allow deinterlace with software decode. Pi 2 can handle software decode + deinterlace for DVDs.,https://github.com/xbmc/xbmc/pull/8611,popcornmix,0
30,62363a5c-425f-49b7-873d-841d9e8526ff,MDExOlB1bGxSZXF1ZXN0NTQ1NTM5MDA=,2016-03-03 02:06:21,2015-12-24 14:29:10,2016-01-11 15:18:17,Best thing that happened since the invention of the television,Fix tabs vs spaces in autobuild.sh,Fix up: #8583 Thx to @FernetMenta Hark the harold whitespace sings ... glory to the 8 space tab!,https://github.com/xbmc/xbmc/pull/8664,fritsch,0
30,37dfb7e2-ffac-482c-88e4-89f7ad55dd0d,MDExOlB1bGxSZXF1ZXN0NTQ2MDQxMDI=,2016-08-12 13:16:54,2015-12-26 16:08:08,2016-01-11 15:18:17,Best app EVERRRRRR,FIX: [droid] handle video rotation,Handle rotate with surface on API >= 23 and fallback to non-surface otherwise. /cc @da-anda Note: Backport-needed = backport to master ;),https://github.com/xbmc/xbmc/pull/8673,koying,0
30,3e18e574-657f-4fba-81e8-4234268da517,MDExOlB1bGxSZXF1ZXN0NTQ2NjA4NjQ=,2016-05-27 12:44:11,2015-12-28 15:05:22,2016-01-11 15:18:17,This great everyone should research how to use its full potential,[backport][fix][pvr] wrong group if channel switched by its internal id,Backport of #8684 Relates on #8688 (needs a rebase after it's merged),https://github.com/xbmc/xbmc/pull/8689,xhaggi,0
30,763dc45e-8cbd-4443-b02c-c062f5f72a2f,MDExOlB1bGxSZXF1ZXN0NTQ4NTc2NTc=,2016-03-07 16:59:04,2015-12-31 10:27:32,2016-01-11 15:18:17,"Awesome, works fantastic",[bugfix] fast startup fail to execute wakeup,(cherry picked from commit dea7153),https://github.com/xbmc/xbmc/pull/8725,t4-ravenbird,0
30,809133d4-76ac-486d-9c9f-5f115ff3f249,MDExOlB1bGxSZXF1ZXN0NTUwNjU3MTg=,2016-10-19 08:45:19,2016-01-05 08:32:52,2016-01-11 15:18:17,Great,"Revert ""Fix cached folders JSON playlist play item failure""",Reverts #8717 This should not have been merged. #8724 should be merged instead,https://github.com/xbmc/xbmc/pull/8755,DaveTBlake,0
30,f2c67298-8c74-4023-b295-a24581546419,MDExOlB1bGxSZXF1ZXN0NTUyODI5NzE=,2016-07-08 12:33:36,2016-01-07 00:01:44,2016-01-11 15:18:17,I absolutely love this app its the best free app anyone could ever download 😃,[cleanup][fix] Fix some cppcheck warnings.,,https://github.com/xbmc/xbmc/pull/8789,ace20022,0
30,8c2078e5-a581-4759-be3f-c7fa2b8b6259,MDExOlB1bGxSZXF1ZXN0NTYwNjY0MDA=,2016-03-14 02:58:29,2016-01-14 17:25:02,2016-01-21 08:58:45,Love it so much always use it 😻😽😹,Change repo and some cosmetics,,https://github.com/xbmc/xbmc/pull/8864,MartijnKaijser,0
30,f753fb16-d9fb-4006-a04e-bd2d587de0f3,MDExOlB1bGxSZXF1ZXN0NTYxNDc5ODg=,2017-01-11 02:54:25,2016-01-15 09:39:15,2016-01-21 08:58:45,How do you play movies,"[EPG] CGUIEPGGridContainer::UpdateItem: Fix m_item 'use after free' and invalid cursors, offsets.",fixes epg grid crash backport of #8848,https://github.com/xbmc/xbmc/pull/8869,ksooo,0
30,5176b931-455f-447d-978c-fc884dc17d1a,MDExOlB1bGxSZXF1ZXN0NTYyNDkyODc=,2016-11-28 04:57:10,2016-01-16 08:47:29,2016-01-21 08:58:45,Dose not have movie tab,FFmpeg: Bump to 2.8.5-Jarvis-rc1,Backport of #8874,https://github.com/xbmc/xbmc/pull/8881,fritsch,0
30,cfdc2d09-2290-4350-ae41-95678760b94b,MDExOlB1bGxSZXF1ZXN0NTU1NDE1NjM=,2016-11-21 22:03:37,2016-01-09 12:23:35,2016-01-21 08:58:45,"Maybe it's the blonde in me but I can't get any movies or shows. Only music, videos, and pictures. Doesn't have any of the menus like my kodi on my firestick does. What do I need to do to get the rest of it???",remove unused private fields,silence some compiler warnings,https://github.com/xbmc/xbmc/pull/8821,tamland,0
30,6f697abc-b1b7-4f1e-895f-44f65d006e4a,MDExOlB1bGxSZXF1ZXN0NTY1Mjc4ODY=,2016-02-28 09:21:01,2016-01-19 21:25:48,2016-01-21 08:58:45,This app is not coming on,ignore default select action on scripts - fixes #16516,backport of #8879,https://github.com/xbmc/xbmc/pull/8918,MartijnKaijser,0
30,076f6779-e04b-40a2-ac36-87271ec73735,MDExOlB1bGxSZXF1ZXN0NTc5MTQ3NTM=,2017-01-16 12:25:06,2016-02-01 23:02:50,2016-02-04 21:37:52,I can watch any tv show or movie through exodus,Remove TestTimeUtils.cpp after 01ba7b80380f2f8af721d0c40388d504a6517b54,Cleanup for visual studio solution after #9022 @tamland,https://github.com/xbmc/xbmc/pull/9026,razzeee,0
30,73869497-8dca-4a61-afbb-2d8eb0601615,MDExOlB1bGxSZXF1ZXN0NTc5MTQ3NTM=,2017-01-21 12:54:12,2016-02-01 23:02:50,2016-02-04 21:37:52,Ive used this for years and appreciate this awesome alternative to cable TV.,Remove TestTimeUtils.cpp after 01ba7b80380f2f8af721d0c40388d504a6517b54,Cleanup for visual studio solution after #9022 @tamland,https://github.com/xbmc/xbmc/pull/9026,razzeee,0
30,130e5a25-c0ed-47cf-b56f-dd862e49fea1,MDExOlB1bGxSZXF1ZXN0NTgxMjc5NzM=,2017-02-02 15:25:07,2016-02-03 12:05:01,2016-02-04 21:37:52,,[Jarvis] CGUIListContainer: reset scroller position too on GUI_MSG_LABEL_RESET.,Backport of #9018,https://github.com/xbmc/xbmc/pull/9037,,0
30,2ce64cd9-27a3-42bf-be90-c805d29272b8,MDExOlB1bGxSZXF1ZXN0NTgxMTY4ODU=,2016-09-28 06:36:39,2016-02-03 10:22:06,2016-02-04 21:37:52,Excellent app,RenderSystem - cleanup,Some cleanup for RenderSystem. Parameter dirtyRegions was never used by the implementations. Return value of bool was not used either. @popcornmix this is an intermediate solution for player starving while waiting on refresh rate switch to be completed. The main thread always calls PresentRenderImpl.,https://github.com/xbmc/xbmc/pull/9035,FernetMenta,0
30,506ac6bd-bdc4-4ecd-9d09-b9bd6ba76bf7,MDExOlB1bGxSZXF1ZXN0NTg0Nzk1MzM=,2016-09-04 04:12:51,2016-02-05 20:23:13,2016-02-20 17:30:03,Best app ever by far,AESinkAudiotrack: Fixups,The latter commit I tried before during development but did not see a real good effect. In combination with the properly computed delay it is okay.,https://github.com/xbmc/xbmc/pull/9060,fritsch,0
30,27f56d0b-7fc5-4c15-9faa-c8b42c5b8510,MDExOlB1bGxSZXF1ZXN0NTg1NDM3MDQ=,2016-12-14 19:40:50,2016-02-07 10:37:24,2016-02-20 17:30:03,Best streams ever..free watch anything and everything I don't go to the movies anymore I just watch at home saves me tons of $$..,[addons] sync with repo,,https://github.com/xbmc/xbmc/pull/9071,MartijnKaijser,0
